Date,Transaction_ID,Number,Description,Notes,Memo,Full_Account_Name,Account_Name,Amount_Num
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),21.46
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-128.32
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-167.92
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-74.73
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.94
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-24.32
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1195.77
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-34.05
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-149.47
2013-02-11,68ac2f7e958f10932692de93ebbf5023,3,Employee1,Cheque/no 14,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-21.46
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,,Expenses:Salaries,PVT8,1600
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),34.05
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),149.47
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),21.46
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-128.32
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-167.92
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-74.73
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.94
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-24.32
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1195.77
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-34.05
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-149.47
2013-02-11,32c69229fc4cade90a5dc3b40168be36,4,Employee1,Cheque/no 15,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-21.46
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,,Expenses:Salaries,PVT8,708
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),15.06
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),58.48
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),9.49
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-24.62
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-20.4
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-29.24
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-3.96
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-10.76
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-619.02
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-15.06
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-58.48
2013-02-11,0914ef1f30875cb73ed6afc71340aebf,5,Employee11,Cheque/no 11,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-9.49
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,,Expenses:Salaries,PVT8,661.2
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),14.07
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),53.72
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),10.34
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-19.17
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-13.13
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-26.86
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-5.17
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-10.05
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-586.82
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-14.07
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-53.72
2013-02-13,73e963a2fdaa6adb304b565a8b1847d6,6,Employee11,Cheque/no 12,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.34
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,,Expenses:Salaries,PVT8,1341.53
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),28.55
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),123.1
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),17.99
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-98.27
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-125.61
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-61.55
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-7.5
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-20.39
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1028.21
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-28.55
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-123.1
2013-02-15,5b918d98754ac35fe5532e6676dfd936,10,Employee8,Cheque/no 17,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-17.99
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,,Expenses:Salaries,PVT8,1788.7
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),38.07
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),168.72
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),23.99
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-156.89
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-207.62
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-84.36
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-27.19
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1302.64
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-38.07
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-168.72
2013-02-19,9f4396ac02c2d13605cbfc00ab6f92a0,12,Employee8,Cheque/no 21,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-23.99
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,,Expenses:Salaries,PVT8,1600
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),34.04
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),149.47
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),21.46
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-128.32
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-167.92
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-74.73
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.94
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-24.32
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1195.76
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-34.05
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-149.47
2013-02-19,d050822d41cc450747c9a7b853ebe7da,13,Employee1,Cheque/no 19,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-21.46
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,,Expenses:Salaries,PVT8,599.99
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),12.77
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),47.47
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),8.05
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.06
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.12
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-23.73
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-3.35
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-9.12
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-547.61
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.77
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-47.47
2013-02-21,2bd7e6c285d9785bd3058afe7dc23fa0,14,Employee11,Cheque/no 20,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.05
2013-02-21,9db1b70c26baffb0d62bc5d12c23ff02,15,Employee11,Cheque/no 16,,Expenses:Salaries,PVT8,960
2013-02-21,9db1b70c26baffb0d62bc5d12c23ff02,15,Employee11,Cheque/no 16,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),20.43
2013-02-21,9db1b70c26baffb0d62bc5d12c23ff02,15,Employee11,Cheque/no 16,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),84.18
2013-02-21,9db1b70c26baffb0d62bc5d12c23ff02,15,Employee11,Cheque/no 16,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),12.87
